ENSEMBLID	Control	Control.1	Control.2	shEZH2_d4	shEZH2_d4.1	shEZH2_d4.2	shEZH2_d8	shEZH2_d8.1	shEZH2_d8.2
ENSG00000009830.7	3.444098294	3.233713504	4.008450534	5.098855371	5.575237147	5.790717325	9.871016616	11.15022756	8.384797048
ENSG00000009844.11	4.991739445	4.863795649	4.123329312	8.24921684	8.037268767	5.77604643	4.569249363	4.089716923	7.128172139
ENSG00000009950.11	0	0.008352764	0	0	0	0	0.007444742	0	0
ENSG00000009954.6	25.33712069	22.3531475	20.39445104	14.96824166	13.80219118	12.18280019	12.77216624	10.93747279	16.43683575
ENSG00000010017.9	12.12693253	11.0023183	10.4266918	5.796381505	4.752164337	4.8004992	4.182083959	4.36218461	4.670213159
ENSG00000010030.9	0.02870935	0.016977019	0.056657984	0.200528184	0.120655924	0.163649593	0.287497782	0.190334758	0.165977973
ENSG00000010072.11	1.548878178	1.491341739	1.363590569	1.336464529	1.48648554	1.288984255	1.675180455	1.316978918	1.952915676
ENSG00000010165.15	15.9722186	15.53066376	17.67283869	10.42166954	11.50730817	11.38121692	16.22090778	18.09830715	12.32912282
ENSG00000010219.9	1.633863626	1.905125424	1.846859227	1.341516142	1.499044226	1.091132356	1.09158486	1.137873522	0.825961073
ENSG00000010244.12	7.370807383	7.150135291	6.501759554	4.694155112	4.817280142	4.309253235	5.111863574	5.242120446	5.40526266
ENSG00000010256.6	81.211405	91.72217608	103.6811408	69.66319447	75.76137397	75.37852592	89.64931701	102.8907052	56.99765737
ENSG00000010270.9	11.09816772	11.91386922	10.41348039	12.05193399	12.16174532	10.38357486	14.3699021	15.41726135	12.22350023
ENSG00000010278.7	28.91268848	32.99471549	31.26859318	30.20596571	35.26291242	29.74616823	57.63500596	68.4598234	39.56863121
ENSG00000010292.8	45.41327685	49.6919603	49.72056488	16.99528847	17.71944736	14.88111381	10.5710233	10.85494453	9.137532603
ENSG00000010295.15	6.823509805	7.187140823	7.650671759	4.405073294	4.584224773	5.212309569	6.585306754	7.185100481	5.57786775
ENSG00000010310.4	0.143607369	0.093413037	0.122810807	0.169749348	0.198304155	0.119068146	0.257343487	0.222150992	0.186804073
ENSG00000010318.15	1.060485186	1.266161925	0.930164692	0.857395309	1.139988339	1.120025641	0.745248107	0.982067809	1.041297755
ENSG00000010319.2	0.006786315	0.032104218	0.017857083	0.007292438	0	0.014066722	0.021460647	0	0.026155911
ENSG00000010322.11	18.90925772	17.35443312	20.36075783	17.5113152	17.42362273	20.97876502	20.62118839	22.05869596	20.0978879
ENSG00000010327.6	0.028905934	0.022791023	0.029579378	0.058672165	0.026996022	0.036615592	0.010156715	0.039037381	0.012378851
ENSG00000010361.9	4.309836713	4.047750551	5.852252039	4.792243575	4.06812035	5.207203899	5.271891674	6.162799976	3.530954986
ENSG00000010379.11	0	0	0.010549616	0	0	0	0.008452354	0.008859998	0
ENSG00000010404.13	4.827484299	4.33376426	4.053793494	6.990963178	7.088269514	6.457178115	10.22183468	9.92364738	10.27084905
ENSG00000010438.12	1.622353979	1.868892124	2.716611105	3.32821162	4.57921164	4.607509389	4.530776037	6.472069698	2.558004389
ENSG00000010539.7	0.966034398	0.970866776	0.829419594	1.408476272	1.307017725	1.198621458	1.391212627	1.538490644	1.682478658
ENSG00000010610.5	7.360718998	7.274969453	7.761080674	10.22198634	10.92336095	11.36611068	8.40040804	9.223687599	7.471377906
ENSG00000010626.10	2.182455826	2.594320899	2.91533838	2.99135602	2.807798473	3.277454048	3.309985059	3.457317044	2.392600014
ENSG00000010704.14	2.984158596	2.7780925	2.648977918	1.783655722	1.949930339	1.956284401	1.048547671	0.999799699	0.871857187
ENSG00000010803.12	10.19345579	9.912197015	10.83561337	5.439863324	5.647076328	6.126319867	3.845007643	4.292383363	3.323102086
ENSG00000010810.13	11.60919568	10.58240306	10.86073649	5.882484055	6.027763166	6.244177166	5.901045662	6.667313243	6.28277541
ENSG00000010818.4	3.552317955	2.793984165	2.815189976	4.280852658	3.718205111	3.605910717	4.030614988	3.106282472	6.148388014
ENSG00000011007.8	11.53726312	12.36920238	11.24539953	9.991375473	9.498256122	9.786778798	11.57644991	11.82111483	10.58190138
ENSG00000011009.6	34.43981982	37.12341443	42.03120283	55.17969738	64.20663567	70.44019491	131.8613358	153.1071808	90.4071726
ENSG00000011021.17	2.944176363	2.821842498	2.736189428	3.407934936	3.1615643	3.087192812	4.186596875	4.655969102	4.774131113
ENSG00000011028.9	95.38597389	95.44579191	102.2453978	130.5032629	124.3514303	128.2456276	136.2112235	149.0138154	133.1737108
ENSG00000011083.4	0	0	0.010189233	0.008322115	0	0.008026457	0.057145306	0.051344004	0.029849071
ENSG00000011105.7	11.81350307	11.31102967	12.40280363	18.5270122	18.92314932	21.94588058	29.44125209	32.52488697	24.31419476
ENSG00000011114.10	3.021641979	2.622563729	2.396341609	3.927349286	3.685924342	3.094321935	3.238925999	2.639186609	4.53930155
ENSG00000011132.7	3.48263895	3.452889202	4.219626162	3.38720998	3.255795816	4.307198046	6.555071433	7.601617173	4.411371483
ENSG00000011143.12	2.488056725	2.409361227	3.174595228	1.946894651	2.235661894	1.851768394	2.024227794	2.352489482	1.633111731
ENSG00000011198.3	3.570010377	3.727697415	3.59676388	10.2530708	7.710975359	7.944382885	9.074617418	8.446139911	10.36100838
ENSG00000011201.6	0.057225452	0.033839763	0.043919009	0.199853289	0.223321143	0.207580311	0.286530183	0.384657623	0.661677438
ENSG00000011243.13	9.717976512	9.530239017	11.30630652	8.493717864	8.502607752	9.239369461	11.70423812	12.41662089	9.641092915
ENSG00000011258.11	0.514744969	0.413300004	0.416281315	2.999105879	2.064069157	2.006681051	1.045375799	0.735746529	1.988487644
ENSG00000011260.9	15.59712193	16.3919079	13.86129988	13.33576196	12.75575166	10.07716476	14.62313182	14.34791932	14.83598675
ENSG00000011275.14	13.30076787	13.0859439	12.66064144	9.501313109	9.352185863	9.890016844	10.35072249	11.03733003	9.216339579
ENSG00000011295.11	3.733502741	3.754900618	3.239704687	4.011946927	3.887592703	3.509057623	4.824788208	4.207219139	4.29494666
ENSG00000011304.12	114.6081512	115.2885842	136.4055622	48.60260485	50.11453201	55.17490449	56.63726275	61.39609878	44.8645399
ENSG00000011332.15	2.153727581	2.010927925	2.721739402	0.7080091	0.893230889	1.020612462	0.761736721	0.743676894	0.703121306
ENSG00000011347.5	0.045699614	0.020268046	0.015031386	0.073661828	0.068592999	0.059204051	0.072258896	0.056807875	0.071555289
ENSG00000011376.5	11.37534394	11.78292647	11.54818523	6.572618762	6.435824267	5.894723262	8.348437053	8.876483043	7.260587366
ENSG00000011405.9	1.655235635	1.787200177	1.589556865	3.323119633	2.848223659	2.688114764	1.378708998	0.86548824	4.051351481
ENSG00000011422.7	37.43202596	39.87565853	44.10850568	26.19541943	28.81334553	28.89436888	27.61068156	29.65047494	20.69521944
ENSG00000011426.6	24.88812207	26.91940776	22.95093188	13.82192769	12.0829408	8.863803572	0.608173031	0.406252742	1.41706133
ENSG00000011451.13	14.07786824	13.37495165	16.55770713	8.809609871	9.318329845	10.39821904	12.5715268	13.7307487	10.2459088
ENSG00000011454.12	7.074757963	5.648591092	5.950143354	8.728011202	8.270500406	7.431389264	7.247280495	5.888213553	10.03311079
ENSG00000011465.12	124.0514103	122.4917077	98.60383258	139.9262627	129.2140312	124.2375571	15.18473213	14.36905961	12.38839493
ENSG00000011478.7	5.336536139	5.270712592	6.516937256	9.349121181	8.521162789	10.34083992	12.88137714	13.62808654	9.559267893
ENSG00000011485.10	17.80039684	19.96399334	22.12644249	10.63296503	12.08979052	13.06615617	18.29645863	19.83360176	12.45408316
ENSG00000011523.9	2.074367892	2.000900104	2.12211956	1.720540008	1.832602398	1.82290391	1.533959657	1.490286063	1.34137618
ENSG00000011566.10	2.853002886	3.029484298	2.713805699	5.896656441	4.758401573	4.705419283	3.302811368	2.161490604	6.745633071
ENSG00000011590.9	0.012276616	0	0.016151957	0.026384408	0	0.012723528	0.012940951	0	0.011829176
ENSG00000011600.7	0	0	0	0	0.0450203	0	0.039521978	0.082856127	0.036126591
ENSG00000011638.6	10.42254901	11.33603623	11.64873098	9.057030828	9.60973967	9.961507381	8.492157532	10.17969145	7.198964733
ENSG00000011677.8	0.048661424	0.067142836	0.085363075	0.052290587	0.048692359	0.075649306	0.025647341	0.008961425	0.015629296
ENSG00000012048.15	1.404944303	1.559574448	1.270127639	0.600358432	0.562334982	0.4087268	0.099597485	0.08624424	0.18208186
ENSG00000012061.11	14.32579312	15.42817372	18.21411266	12.73348156	13.81130115	16.041913	17.84607256	19.7917001	12.2816804
ENSG00000012124.10	0.005823981	0	0	0.075099993	0.062938981	0.084503922	0.128921924	0.244538386	0.151516371
ENSG00000012171.13	6.598398776	6.248626396	7.277091127	13.38261829	13.21226755	15.09504131	10.57305083	12.02772986	9.766977694
ENSG00000012174.7	2.697032293	2.486909857	1.984698665	3.049635021	2.707895144	2.396461522	2.084048304	1.708922701	3.219054497
ENSG00000012211.8	3.695022678	3.256803177	4.518885788	3.766148939	4.83363712	5.043777171	6.164404423	6.052315578	4.158568496
ENSG00000012223.8	0	0	0.031604136	0	0	0.008298604	0	0	0
ENSG00000012232.4	9.319557721	9.245400855	10.03794052	10.37948043	11.14424741	11.26640455	18.48721532	19.87054446	15.89017179
ENSG00000012660.9	21.27502874	19.85690137	17.89424975	14.8142547	15.35483268	13.22803968	14.12466637	13.84491938	16.36401123
ENSG00000012779.6	0	0.010914127	0	0	0	0.009564226	0	0.030590437	0.01778389
ENSG00000012822.11	14.12965129	13.48497094	15.76165252	19.31013054	20.04054056	22.9792445	23.1726471	25.31674486	19.72982966
ENSG00000012963.9	11.50724992	11.98717729	9.531972214	4.313072182	4.87480637	4.255251873	3.571057848	3.672080817	4.027107588
ENSG00000012983.7	4.418131591	4.523268326	4.051343301	7.975068208	6.430458596	5.726021539	2.408579288	1.977385391	6.428660512
ENSG00000013016.10	10.73195041	10.25131235	10.28526935	6.293045773	6.142715349	6.787292525	6.1515054	6.766424973	5.101025125
ENSG00000013275.3	65.96096423	70.86688609	80.89728444	39.3439385	47.29970022	42.8334064	74.45606178	82.10830441	49.85717781
ENSG00000013288.4	11.49974499	10.30097717	10.79554494	6.862481343	6.585294037	7.652476853	8.403648145	9.231232221	8.863759411
ENSG00000013293.5	0.136558127	0.111515269	0.188220724	0.125779385	0.109315952	0.070764662	0.020563974	0.028740991	0.05012612
ENSG00000013297.6	68.5423878	64.81508741	63.49175887	25.11684544	26.06243974	27.71271629	8.569389545	8.054509759	7.045517757
ENSG00000013306.11	35.23106631	38.46199072	46.60618415	10.80933879	12.70398555	14.53347281	19.66165718	23.48719764	14.71068437
ENSG00000013364.14	67.16451115	65.03398591	82.08821646	64.02662934	67.97139358	69.73590031	105.9093874	127.441102	81.71412174
ENSG00000013374.11	9.609225278	9.625398867	9.566669077	9.32638357	8.602862646	8.669375727	8.155047159	8.548352827	8.544442872
ENSG00000013375.11	5.62672908	5.178873173	4.94341107	10.3032535	9.424380473	7.95169273	4.977720604	4.090172193	10.63323698
ENSG00000013392.6	1.233687205	1.064255496	1.117090874	3.002310281	2.823308902	2.647449491	2.440250198	2.157008794	3.013764109
ENSG00000013441.11	2.680685832	3.429367818	2.662630461	6.802235025	5.664888974	4.690053631	2.0074003	1.671640549	6.502215422
ENSG00000013503.5	3.619023942	3.162513246	3.19578012	2.51238438	2.5132133	2.154697178	2.33171534	1.9955569	3.2443062
ENSG00000013523.5	2.982779037	2.700292221	2.987190768	3.109555702	3.039404902	3.684587952	4.478290232	4.223438825	3.86068738
ENSG00000013561.13	7.520201591	7.862337151	7.339584379	10.9536502	11.4036215	9.536486578	13.25887958	13.65736875	14.3024382
ENSG00000013563.9	3.672342939	3.028564575	3.704938308	3.910833673	4.320629802	4.59966304	5.90207629	7.678816953	5.022129752
ENSG00000013573.12	3.975650137	4.341721625	4.712382722	0.829120728	0.975242706	1.022729118	0.483717105	0.596788718	0.457812004
ENSG00000013583.4	19.37426123	20.26117968	20.05672346	13.40879073	12.88352281	11.85727787	15.23629659	16.59337171	11.24276938
ENSG00000013588.5	45.59815734	43.75912592	43.76552717	41.56915068	47.83895482	42.21784032	29.76018514	31.68074697	27.739208
ENSG00000013619.9	4.069559987	4.164963175	4.317896939	1.87066693	1.918992176	2.005333012	1.931303339	2.119047533	1.781881348
ENSG00000013725.10	0	0	0	0	0	0	0.005979388	0.006267765	0
ENSG00000013810.14	32.47369326	36.17265055	38.26199282	8.647796859	9.75048157	8.724475563	1.860462077	1.974265779	1.721622653
ENSG00000014123.9	1.783097938	2.197444924	1.754545948	6.529167342	5.622578223	4.441433357	2.108613761	1.672218819	5.089360383
ENSG00000014138.4	7.578055023	8.182783909	8.423107504	1.997515335	2.267730535	2.154289202	2.153540565	2.585513431	1.733906024
ENSG00000014164.6	8.777270074	10.35916235	10.85246157	5.523965826	5.745789693	6.555737044	6.917564308	7.311614605	5.541640911
ENSG00000014216.11	49.98505357	48.8075344	61.08412344	38.77278363	42.6985686	44.41801496	58.96887881	68.2155272	42.31964926
ENSG00000014257.11	0.154094509	0.153469338	0.128044612	0.993521151	0.779077741	0.773304022	0.461652142	0.474955507	0.445434923
ENSG00000014641.13	17.93959475	18.12372454	15.08986824	14.95215976	14.72881537	12.48686944	14.96891944	15.37477329	12.96103861
ENSG00000014824.9	4.014852581	4.286268519	4.006557277	9.134336841	8.330581234	7.258591967	3.914579429	2.94361156	8.857245094
ENSG00000014914.15	2.918417042	2.917181438	2.796916689	2.913204156	2.668269141	3.147486441	2.022266693	1.956106644	2.412368662
ENSG00000014919.8	8.27970572	8.088003147	7.562147642	9.378371632	8.983937205	8.311110552	10.40979755	10.3271226	10.02537552
ENSG00000015133.14	0.131361564	0.077679495	0.104417087	0.082342455	0.055864156	0.05956282	0.072119817	0.051406672	0.092293468
ENSG00000015153.10	0.624284019	0.745750024	0.614981303	0.640503411	0.651677149	0.516957864	0.585315388	0.533818178	0.671054762
ENSG00000015171.14	14.89216003	11.93656463	10.51833744	14.18259007	12.57360916	11.96971857	9.36741717	7.408705657	13.91044166
ENSG00000015285.6	0.042846987	0.016891457	0.056372434	0.153475032	0.154347211	0.103615791	0.210772816	0.18937549	0.192665037
ENSG00000015413.5	0.012539168	0	0.01649739	0	0	0	0	0.013855182	0
ENSG00000015475.14	15.07881275	17.23262364	16.98291662	9.97513368	11.98753632	10.75354074	17.5337582	18.85566708	11.28816143
ENSG00000015479.13	9.089808992	9.357552675	7.966683988	12.96633845	11.51875787	9.742662404	5.798867526	4.377674576	11.01236713
ENSG00000015520.10	0.012949819	0	0.008518835	0.013915615	0.08552314	0.046974333	0.054602337	0.021463397	0.018716766
ENSG00000015532.5	18.19631336	17.742617	20.31819999	26.7256406	28.84904443	30.24609441	46.05271027	52.4968592	39.43754828
ENSG00000015568.8	0.023990282	0.065257626	0.063126521	0.108273793	0.187243159	0.13426351	0.060692375	0.066270288	0.138695526
ENSG00000015592.12	0.020647374	0	0	0	0	0.010699506	0	0.022814362	0
ENSG00000015676.13	17.15611191	18.19041695	20.83751024	13.19255623	14.49943467	15.59205207	19.93477153	22.17062574	15.93141943
ENSG00000016082.10	0	0.012505771	0	0	0	0	0.022292558	0	0
ENSG00000016391.6	0.017533501	0.02073656	0.051903621	0.018841147	0.015790183	0.009085891	0.01386173	0.00484342	0.008447233
ENSG00000016402.8	0	0.034426329	0	0.007819903	0.008738158	0.007542087	0	0	0
ENSG00000016490.11	0	0	0	0	0	0.010552147	0	0	0
ENSG00000016864.12	11.5331712	10.38687065	9.213105468	17.27143018	16.32041213	15.50259083	14.34615411	13.41902394	16.56097178
ENSG00000017260.15	9.755916879	8.634759075	7.324864359	14.97583391	13.34156251	11.88711182	9.49407485	7.816251622	15.06820513
ENSG00000017373.11	0.003084465	0.007295884	0.004058133	0.013258015	0.003703711	0.009590251	0.006502754	0.003408186	0
ENSG00000017427.11	0.033640386	0.019892943	0.049792048	0.085854544	0.040394126	0.039223141	0.0044326	0.004646377	0.004051789
ENSG00000017483.10	20.381719	21.80174349	24.74342307	17.27938928	18.14931289	18.87704496	10.65753041	11.29316012	8.57518074
ENSG00000017621.11	0.21305436	0.073154209	0.144675575	0.236329217	0.313595323	0.384637278	0.376720809	0.463235745	0.205289281
ENSG00000017797.7	30.12682433	27.73860814	25.87047871	20.2858421	17.88665832	17.63978208	20.38905421	20.88939584	20.30239685
ENSG00000018189.8	2.54519949	2.262605398	2.173288884	3.522923321	3.152319173	3.140094076	2.678488186	2.188397668	3.394431221
ENSG00000018236.10	0.01815602	0.016104602	0.023887305	0.004877523	0.032701611	0.018816963	0	0.005015384	0.004373574
ENSG00000018280.12	0.043115315	0.027813664	0.020627442	0.084237909	0.084716623	0.089369729	0.223110585	0.173237684	0.151068779
ENSG00000018408.10	5.032420075	4.536718415	4.32890886	10.28121633	9.192735349	8.663371727	5.816044493	5.395329409	6.897662535
ENSG00000018510.8	3.601000765	3.375670154	3.564209083	7.828286376	7.342741175	5.937806591	3.53785105	2.87876775	7.027457151
ENSG00000018607.5	0	0	0.025220362	0	0	0	0	0	0
ENSG00000018610.9	9.069196606	10.61794638	9.356792906	7.614169605	8.163548617	7.303089995	9.339880523	10.00661012	5.645549248
ENSG00000018625.10	0.302373547	0.332068124	0.355199442	0.127648922	0.090769732	0.128710057	0.119526058	0.05369598	0.114460146
ENSG00000018699.7	8.253316139	7.450219629	6.419655009	6.000526809	4.974368568	4.924224882	3.286392059	3.185343317	4.557519758
ENSG00000018869.12	0.215775539	0.382790849	0.312278007	0.753571172	0.375688119	0.760343798	0.511766982	0.548369817	0.686107232
ENSG00000019102.7	0.284968366	0.421283783	0.218705623	0.255184393	0.285149526	0.221506663	0.275356685	0.419835235	0.114409281
ENSG00000019144.12	13.12119395	13.42569672	15.45218115	12.90152315	14.28278026	15.20814525	17.7667108	18.92946534	14.20471668
ENSG00000019169.9	0	0	0.021520405	0	0	0	0	0	0
ENSG00000019186.5	0.008561487	0.020251037	0	0.009200001	0	0	0.018049564	0	0
ENSG00000019485.8	0.719871236	0.756781271	0.987586836	0.515706097	0.494995225	0.554775268	0.460484315	0.537080701	0.373495484
ENSG00000019505.3	0	0	0	0	0	0	0	0.006927591	0
ENSG00000019549.4	14.5293906	14.54001348	12.84193852	6.453369531	7.658501478	6.903656701	8.388254041	9.583171594	8.55785434
ENSG00000019582.10	0.416533534	0.265260593	0.210776955	0.459075441	0.500158	0.487042569	0.472848689	0.590063655	0.391061272
ENSG00000019991.11	1.116086062	0.958338137	0.774429801	16.94249985	12.84620888	13.07246998	4.419864901	2.348189388	7.888785482
ENSG00000019995.6	6.968070126	5.932455485	5.382647176	12.04259138	11.27637193	10.19158167	6.747001081	5.95636424	9.83059219
ENSG00000020129.11	11.695043	11.08321065	13.45776351	9.267516617	9.292777735	10.5295277	16.93538052	18.60804199	13.73447471
ENSG00000020181.13	28.90601363	25.07892835	30.71859344	7.571383475	7.165075425	8.969519318	3.53844561	4.368968019	3.118439567
ENSG00000020219.8	0	0	0	0	0	0.021053866	0	0	0
ENSG00000020256.15	5.214903443	4.868532093	5.563041569	2.841084521	2.952937904	3.077631655	2.848451803	2.975087963	2.252513866
ENSG00000020426.6	4.408051413	4.339233868	3.935811997	4.027701058	4.141448263	3.88460983	3.524358317	3.227680255	3.484388681
ENSG00000020577.9	9.154017502	7.564525918	7.146783216	13.19069727	12.63923281	13.54163888	25.11606756	19.503934	30.18208966
ENSG00000020633.14	2.230158511	2.410493409	2.642677675	2.221905198	1.968516283	2.663403176	2.553231342	2.929319442	2.255609413
